Price,Close,High,Low,Open,Volume,Date,Lag1,Lag2,Lag3,MA5,MA10,Return
2015-04-16,234.94183349609372,235.83172701796377,232.283572891796,234.56533686912212,5610120,2015-03-13,235.398193359375,237.02967834472656,237.90809631347656,237.2509765625,236.2778076171875,-0.001938671902144029
2015-04-17,232.3406219482422,234.5311098424967,231.838631077164,233.90362473534455,4049012,2015-03-14,234.94183349609372,235.398193359375,237.02967834472656,235.5236846923828,236.1762680053711,-0.011071725750768757
2015-04-20,229.3401031494141,233.88081925990485,228.76966212682893,232.73993721473457,5188880,2015-03-15,232.3406219482422,234.94183349609372,235.398193359375,233.81008605957032,235.53394927978516,-0.012914309919926592
2015-04-21,228.8609313964844,231.46214795216235,227.17242044956606,229.3172842008642,6510744,2015-03-16,229.3401031494141,232.3406219482422,234.94183349609372,232.17633666992188,234.87338256835938,-0.002089350036689863
2015-04-22,231.1655120849609,232.96811126882156,226.69326008381412,229.65955337127218,6765936,2015-03-17,228.8609313964844,229.3401031494141,232.3406219482422,231.32980041503907,234.42501525878907,0.010069786373821943
2015-04-23,231.25677490234372,233.69825117231946,229.5682640190732,232.75132749499463,9627828,2015-03-18,231.1655120849609,228.8609313964844,229.3401031494141,230.59278869628906,233.92188262939453,0.00039479426044009003
2015-04-24,229.64813232421875,232.51174325609895,228.2562479780985,232.48893118763047,7205244,2015-03-19,231.25677490234372,231.1655120849609,228.8609313964844,230.05429077148438,232.7889877319336,-0.006956088438076158
2015-04-27,229.4199676513672,231.02860851045386,227.26369785324647,229.76223225656787,7370704,2015-03-20,229.64813232421875,231.25677490234372,231.1655120849609,230.070263671875,231.94017486572267,-0.0009935402937631954
2015-04-28,229.21463012695312,230.78905306573697,225.91747792585505,228.0737479761776,7942108,2015-03-21,229.4199676513672,229.64813232421875,231.25677490234372,230.14100341796876,231.1586700439453,-0.0008950290008151729
2015-04-29,226.6134185791016,230.34409749984175,225.43830443768564,229.0891271816158,7863564,2015-03-22,229.21463012695312,229.4199676513672,229.64813232421875,229.23058471679687,230.28019256591796,-0.011348366142295618
