Price,Close,High,Low,Open,Volume,Date,Lag1,Lag2,Lag3,MA5,MA10,Return
2023-05-15,922.9012451171876,926.0727270591709,915.5336605179272,920.9495639221207,10453762,2020-08-28,921.095947265625,916.5094604492188,913.4356079101562,917.1535522460938,910.5373413085938,0.001959945494192983
2023-05-16,923.4866943359376,929.195397374275,920.2176522692877,927.0485362203852,19612293,2020-08-29,922.9012451171876,921.095947265625,916.5094604492188,919.485791015625,912.9037475585938,0.0006343573831408822
2023-05-17,916.6558837890624,925.4872892529361,913.1916614199989,924.4138288097396,19273344,2020-08-30,923.4866943359376,922.9012451171876,921.095947265625,920.1298461914063,914.5138916015625,-0.007396761197287383
2023-05-18,923.6331787109376,929.2442624696147,919.3394560104978,925.0481595708952,21550141,2020-08-31,916.6558837890624,923.4866943359376,922.9012451171876,921.55458984375,916.9339782714844,0.0076116839975259865
2023-05-19,931.2446899414062,932.9036309042945,918.8515021794102,928.4635680040531,15427412,2020-09-01,923.6331787109376,916.6558837890624,923.4866943359376,923.5843383789063,919.6029052734375,0.008240837819502689
2023-05-22,927.39013671875,931.1959390731237,923.2916536424541,928.0732370849948,15509525,2020-09-02,931.2446899414062,923.6331787109376,916.6558837890624,924.4821166992188,920.8178344726563,-0.0041391411562290426
2023-05-23,930.366455078125,935.6847387180298,922.1693701855753,929.0002544091722,16579935,2020-09-03,927.39013671875,931.2446899414062,923.6331787109376,925.8580688476562,922.6719299316406,0.0032093487320294933
2023-05-24,917.9244384765624,930.8054861062682,915.8263574668707,923.8282619002744,18049620,2020-09-04,930.366455078125,927.39013671875,931.2446899414062,926.1117797851563,923.1208129882813,-0.013373242912673389
2023-05-25,917.143798828125,918.8515199428152,910.4105341694121,914.3626768370067,19328582,2020-09-05,917.9244384765624,930.366455078125,927.39013671875,924.8139038085938,923.1842468261718,-0.000850439987993945
2023-05-26,927.731689453125,929.439410538322,912.9476802341859,917.0950028696642,10957182,2020-09-06,917.143798828125,917.9244384765624,930.366455078125,924.1113037109375,923.8478210449218,0.011544417177032251
2023-05-29,925.2433471679688,934.4649937720943,923.9259265383885,930.8055912909057,12108079,2020-09-07,927.731689453125,917.143798828125,917.9244384765624,923.6819458007812,924.08203125,-0.0026821788168334137
2023-05-30,926.9998168945312,929.2930185471208,921.8278734759396,922.5109142673763,18483624,2020-09-08,925.2433471679688,927.731689453125,917.143798828125,923.0086181640625,924.4333435058594,0.0018983867670476773
2023-05-31,926.2191162109376,929.0002380573593,917.7780713161202,926.5606365918726,27254425,2020-09-09,926.9998168945312,925.2433471679688,927.731689453125,924.6675537109375,925.3896667480469,-0.0008421799760532922
2023-06-01,913.4843139648438,931.1958437509088,910.2640520657175,931.1958437509088,21650700,2020-09-10,926.2191162109376,926.9998168945312,925.2433471679688,923.9356567382813,924.3747802734375,-0.01374923279298157
2023-06-02,915.48486328125,921.827827046608,912.4597217491146,920.2176662665535,12494376,2020-09-11,913.4843139648438,926.2191162109376,926.9998168945312,921.4862915039063,922.7987976074219,0.002190020436938944
2023-06-05,923.8770751953124,928.8050582446286,920.2176729962289,920.2176729962289,10751684,2020-09-12,915.48486328125,913.4843139648438,926.2191162109376,921.213037109375,922.4474914550781,0.009166958680215886
2023-06-06,919.3394165039062,924.9017199029888,915.4360540569128,923.6331390198327,11894330,2020-09-13,923.8770751953124,915.48486328125,913.4843139648438,919.68095703125,921.3447875976562,-0.004911539438779644
2023-06-07,917.4853515625,922.9988152614023,911.2399478470065,921.5350543493884,16486469,2020-09-14,919.3394165039062,923.8770751953124,915.48486328125,917.9342041015625,921.30087890625,-0.002016736047777634
2023-06-08,915.2408447265624,927.536411416639,912.6060634185237,913.9722044059886,17608140,2020-09-15,917.4853515625,919.3394165039062,923.8770751953124,918.2855102539063,921.1105834960938,-0.002446368034230928
2023-06-09,915.3872680664062,921.1935315811797,913.581986770486,918.6563698311431,12253128,2020-09-16,915.2408447265624,917.4853515625,919.3394165039062,918.2659912109375,919.8761413574218,0.00015998339747125279
2023-06-12,913.3380126953124,920.7055972423157,910.7520113059578,915.3384739939503,10520125,2020-09-17,915.3872680664062,915.2408447265624,917.4853515625,916.1581787109375,918.6856079101562,-0.0022386758507386695
2023-06-13,920.75439453125,923.3891760871558,911.5326888658717,913.2892496101983,13528776,2020-09-18,913.3380126953124,915.3872680664062,915.2408447265624,916.4411743164062,918.0610656738281,0.008120084495390145
2023-06-14,917.094970703125,924.0722547164398,913.6307485353478,923.1939743649098,13489262,2020-09-19,920.75439453125,913.3380126953124,915.3872680664062,916.3630981445312,917.1486511230469,-0.003974375631395133
2023-06-15,904.2138671875,920.1688965759562,902.0182258592284,917.9732552476846,19366819,2020-09-20,917.094970703125,920.75439453125,913.3380126953124,914.1577026367188,916.2216064453125,-0.014045550272453466
2023-06-16,911.63037109375,915.0945935801496,904.6043063170341,906.8487279588853,11249387,2020-09-21,904.2138671875,917.094970703125,920.75439453125,913.4063232421875,915.8361572265625,0.008202156785449999
2023-06-19,900.8472900390624,911.386356797931,896.5047873782526,910.9472166078564,19351375,2020-09-22,911.63037109375,904.2138671875,917.094970703125,910.9081787109375,913.5331787109375,-0.011828347756503987
2023-06-20,903.1892700195312,906.1167918668598,892.6989833999372,898.7004270111945,15212286,2020-09-23,900.8472900390624,911.63037109375,904.2138671875,907.3951538085937,911.9181640625,0.0025997524845384756
2023-06-21,902.3598022460938,905.97042432825,897.7733395774403,905.580064269418,9210553,2020-09-24,903.1892700195312,900.8472900390624,911.63037109375,904.4481201171875,910.4056091308594,-0.0009183764698837971
2023-06-22,903.3844604492188,912.9476866817438,898.4564771949641,902.0670994269971,27291569,2020-09-25,902.3598022460938,903.1892700195312,900.8472900390624,904.2822387695312,909.219970703125,0.0011355317475074678
2023-06-23,901.1887817382812,909.3858664900742,896.797499098517,903.6771633220311,8767733,2020-09-26,903.3844604492188,902.3598022460938,903.1892700195312,902.1939208984375,907.8001220703125,-0.002430503077112567
2023-06-26,905.0433959960938,909.2882788738549,900.8960733562135,904.701816042341,11749040,2020-09-27,901.1887817382812,903.3844604492188,902.3598022460938,903.0331420898438,906.9706604003907,0.0042772550390357544
2023-06-27,913.4843139648438,917.2413358143081,899.9201660720197,907.5317104410219,13422726,2020-09-28,905.0433959960938,901.1887817382812,903.3844604492188,905.0921508789063,906.24365234375,0.009326533960794192
2023-06-28,914.8017578125,921.1935016587148,911.7278361808255,921.1935016587148,25708001,2020-09-29,913.4843139648438,905.0433959960938,901.1887817382812,907.5805419921875,906.0143310546875,0.0014422183583406856
2023-06-30,912.0205688476562,919.4369928830703,908.1660462617388,917.7780520093211,13843218,2020-09-30,914.8017578125,913.4843139648438,905.0433959960938,909.307763671875,906.7950012207032,-0.00304020946734318
2023-07-03,919.7785034179688,922.9012051068142,913.874679970956,914.36260024857,12350359,2020-10-01,912.0205688476562,914.8017578125,913.4843139648438,913.0257080078125,907.609814453125,0.008506315356587413
2023-07-04,921.8765869140624,928.3171107716475,919.2418054957484,924.3649684244667,14041699,2020-10-02,919.7785034179688,912.0205688476562,914.8017578125,916.3923461914062,909.712744140625,0.0022810747242918428
2023-07-05,934.8552856445312,941.4422096300225,918.2659956069979,919.2906163148466,13817767,2020-10-03,921.8765869140624,919.7785034179688,912.0205688476562,920.6665405273437,912.879345703125,0.014078564218573453
2023-07-06,936.2214965820312,940.6127792872743,930.9519335115064,931.6350338444386,16334427,2020-10-04,934.8552856445312,921.8765869140624,919.7785034179688,924.95048828125,916.2655151367187,0.0014614143584352757
2023-07-07,923.5355224609376,931.9765075014357,920.998301288774,929.9760462814668,8593807,2020-10-05,936.2214965820312,934.8552856445312,921.8765869140624,927.2534790039062,918.2806213378906,-0.013550184617003302
2023-07-10,925.4872436523438,929.8785263276142,918.6075198126201,923.1452024012996,12069184,2020-10-06,923.5355224609376,936.2214965820312,934.8552856445312,928.3952270507813,920.7104675292969,0.002113314695471047
2023-07-11,922.12060546875,929.6833702711881,919.1443034908751,925.4872675187265,16977595,2020-10-07,925.4872436523438,923.5355224609376,936.2214965820312,928.4440307617188,922.4181884765625,-0.003637692692886496
2023-07-12,921.5839233398438,928.1708476534083,918.5100015026126,925.4872858960301,21511161,2020-10-08,922.12060546875,925.4872436523438,923.5355224609376,925.7897583007813,923.2281494140625,-0.0005820086068171193
2023-07-13,932.61083984375,936.0750619372393,919.436992216799,924.8041153240754,23222286,2020-10-09,921.5839233398438,922.12060546875,925.4872436523438,925.067626953125,925.0090576171875,0.011965178888911687
2023-07-14,936.8557739257812,941.6861968997155,928.3659486322887,936.5630336523335,12871569,2020-10-10,932.61083984375,921.5839233398438,922.12060546875,927.7316772460938,927.492578125,0.004551667105587631
2023-07-17,945.2968139648438,950.2735772681716,929.8297045085224,939.636950320126,16290763,2020-10-11,936.8557739257812,932.61083984375,921.5839233398438,931.6935913085938,930.0444091796875,0.009009967461364177
2023-07-18,951.8837280273438,964.0817355638042,947.687625346918,954.3721096526649,29709508,2020-10-12,945.2968139648438,936.8557739257812,932.61083984375,937.6462158203125,933.0451232910157,0.00696809083156924
