Price,Close,High,Low,Open,Volume,Date,Lag1,Lag2,Lag3,MA5,MA10,Return
2018-02-19,1200.4940185546875,1212.6894668178702,1188.832298469269,1209.2812855895743,1568224,2017-02-14,1204.374267578125,1201.417724609375,1195.64892578125,1204.0746826171876,1218.0276000976562,-0.0032217966855438984
2018-02-20,1209.178466796875,1225.7265443090005,1202.2594498177216,1202.3005520948298,1889068,2017-02-15,1200.4940185546875,1204.374267578125,1201.417724609375,1202.2226806640624,1211.5212768554688,0.007234062067750235
2018-02-21,1249.2349853515625,1257.5706296974274,1215.461335186864,1221.1894904536548,3089228,2017-02-16,1209.178466796875,1200.4940185546875,1204.374267578125,1212.939892578125,1213.371142578125,0.03312705250267789
2018-02-22,1252.478515625,1264.3044427719462,1241.10431252946,1253.2176548684574,3463010,2017-02-17,1249.2349853515625,1209.178466796875,1200.4940185546875,1223.15205078125,1217.2781860351563,0.0025964132540883256
2018-02-23,1262.9906005859375,1268.4107885024516,1228.6215746670205,1252.3965376926117,3362500,2017-02-18,1252.478515625,1249.2349853515625,1209.178466796875,1234.8753173828125,1221.4500854492187,0.008393026171544138
2018-02-26,1244.8822021484375,1268.8009241338098,1240.5706728635207,1262.6621477256558,1363882,2017-02-19,1262.9906005859375,1252.478515625,1249.2349853515625,1243.7529541015624,1223.913818359375,-0.014337714333819251
2018-02-27,1249.2552490234375,1264.1197378443314,1245.0052733763428,1248.7008695044387,1717800,2017-02-20,1244.8822021484375,1262.9906005859375,1252.478515625,1251.768310546875,1226.9954956054687,0.003512819821387847
2018-02-28,1246.2579345703125,1258.124866589477,1240.673437002776,1246.2373834267848,2706864,2017-02-21,1249.2552490234375,1244.8822021484375,1262.9906005859375,1251.172900390625,1232.056396484375,-0.0023992810560276023
2018-03-01,1247.345947265625,1256.9955605361633,1240.0779607245183,1251.985994122204,1718124,2017-02-22,1246.2579345703125,1249.2552490234375,1244.8822021484375,1250.14638671875,1236.64921875,0.0008730236856526741
2018-03-05,1275.3302001953125,1278.5329711471688,1245.395800437789,1251.98630266472,2858168,2017-02-23,1247.345947265625,1246.2579345703125,1249.2552490234375,1252.614306640625,1243.7448120117188,0.022435037361554278
